"text","category"
"학교 홈페이지 가정통신문에 첨부된 '학생자치활동 등에 관한 규정' 개정안에 대해 읽어보시고 의견이 있으실 경우 아래의 링크를 통해 제출해 주시기 바랍니다.","제출"
"5월 2일(토) 당일 08:30부터 운영본부1에서 입장권 선착순 배부받고 관람","일정"
"5월 2일(토) 당일 11:40부터 운영본부1에서 입장권 선착순 배부받고 관람","일정"
"5월 2일(토) 당일 13:40부터 운영본부1에서 입장권 선착순 배부받고 관람","일정"
"11:30부터 소극장 입구에서 선착순 입장","일정"
"13:30부터 소극장 입구에서 선착순 입장","일정"
"기존에 계획하였던 4학년 체험학습일 4.23.(목)에 비 예고가 있어 운동장 사용의 어려움이 예상되며 학생들의 보다 건강하고 안전한 활동을 위하여 4학년 명랑운동회 일정을 4월 27일 월요일로 변경하오니 일정 참고 부탁드립니다.","일정"
"문화예술체험인 타악과 사물놀이 공연은 기존 계획대로 4.23.(목)에 운영됩니다.","일정"
"학부모님 참관은 가능, 학부모 동참 활동은 없으며 자녀에게 가까이 다가가기, 간식 전하기, 자녀 부르기 등 개별 접촉 불가","기타"
"학부모님 관람 위치에서 사진 확대 촬영 가능(자녀 근접 촬영 불가)","기타"
"이에 참여하고 싶은 학생들은 하단의 설문에 참여의사를 4월 24일까지 회신하여 주시기 바랍니다.","제출"
"위 프로그램에 대하여 안내받았고 성실히 참여할 것이며 개인정보제공 및 활용에 동의합니다.","제출"
"따라서 어린이 조수석 탑승에는 각별한 주의가 필요합니다.","건강·안전"
"국제아동안전기구인 '세이프키즈' 한국법인에서도 자동차 탑승 안전 수칙의 핵심으로""13세 이하 어린이는 반드시 자동차 뒷좌석에 탑승하도록 하세요.""라고 강력히 권고하고 있습니다.","건강·안전"
"법적 단속 여부를 떠나, 우리 자녀의 소중한 생명을 지키기 위해, 가정에서도 보호자 및 운전자께서는 어린 자녀가 뒷좌석에 앉고 안전띠를 착용하는 습관을 자연스럽게 실천할 수 있도록 반복적으로 지도해 주시기 바랍니다.","건강·안전"
"13세 이하 어린이는 반드시 자동차 뒷좌석에 타도록 하세요","건강·안전"
"문의: 제주특별자치도교육청 안전관리과 (064-710-0795)","기타"
"2. 일시: 2026년 4월 23일(1,2반), 24일(3,4반), 27일(5,6반) 09:00~12:00","일정"
"6. 준비물: 편안한 복장, 운동화, 물, 멀미약(멀미를 하는 학생 사전 준비) 등","준비물"
"1) 학교 밖 교육활동 시 자녀에게 적용되는 개별의약품을 사용 방법과 함께 가방에 지참하여 보내주시기 바랍니다. (체험학습 시 개인 상비약 지참)","준비물"
"학부모님께서는 아래 내용을 참고하셔서 4월 17일(금)까지 담임 선생님께 제출해 주시길 바랍니다.","제출"
"3. 준비물: 개인 책과 문제집, 필기구, 물통 당일 급식을 실시하지 않으며, 방과후학교(유 무상 방과후 프로그램) 운영하지 않습니다.","준비물"
"미 제출시 등교 희망하지 않는 것으로 간주합니다.","제출"
"아래의 활동 내용을 참고하시어 함께 나누고 실천하는 봉사의 기쁨에 동참하실 학부모님께서는 신청해 주시기 바랍니다.","기타"
"모집기간: ~ 2026.05.08(금)","일정"
"신청방법: 버들초등학교 학부모밴드 신청 ttps://band.us/band/84301954/post/457","제출"
"활동 주제: 봉사활동 월 1회 교내외 필요한 활동지원 매월 셋째주 수요일 AM10:00~11:00(예정)","일정"
"운영기간: 2026. 6. 1.(월)~2027. 2. 26.(금) / 방학 기간 포함","일정"
"운영시간: 매주 수요일, 목요일 16:00~17:30","일정"
"운영장소: 태장체육단지 인라인스케이트장(학부모 개인 인솔)","일정"
"준비물: (개인 준비) 인라인스케이트, 헬멧, 손 팔꿈치 무릎 보호대, 개인 물","준비물"
"신청기간: 2026. 5. 4.(월)~5. 22.(금) / 상시 접수 가능","일정"
"신청방법: 신청서 및 동의서 제출(메일 전송: hnmaa@naver.com)","제출"
"만 14세 미만 학생의 경우 보호자(법정대리인)의 동의가 필요합니다.","제출"
"'KAIST 과학영재교육연구원' 홈페이지 공지사항 내 '2026 수학 고도영재 프로그램(시범사업) 대상자 선정 안내'에서 신청 서류를 다운로드하고 학부모, 학생, 교사가 각각 작성하여 제출합니다.","제출"
"4월 20일(월) 오전 9시 ~ 5월 15일(금) 오후 5시에 기본신청서를 접수합니다.","일정"
"수학 포트폴리오(3P 이내)에 수학 학습 수준, 관심도를 나타낼 수 있는 자료를 구성합니다.","제출"
"교사추천서 및 행동특성 척도는 전 및 현 담임교사가 작성하여 직접 제출합니다.","제출"
"등하교 시 학생들의 안전을 위해 자전거, 킥보드 이용을 가급적 자제해주시고, 부득이한 사유로 자전거, 킥보드 등을 이용할 때는 아래의 안전 수칙을 준수할 수 있도록 가정에서도 지도해주시기 바랍니다.","건강·안전"
"우리 학교는 학생들의 안전한 학교생활을 위하여 일과시간 중 학부모, 외부인의 출입을 자제하고 있으니 적극 협조하여 주시기 바랍니다.","기타"
"자전거, 킥보드, 개인형이동장치로 등하교 시 보호장구(헬멧, 팔꿈치 및 무릎보호대 등)를 반드시 착용합니다.","건강·안전"
"횡단보도 이용 시 자전거, 킥보드에서 내려서 주위를 살핀 후 도보로 이동합니다.","건강·안전"
"자전거, 킥보드는 반드시 자전거거치대에 잠금장치를 사용하여 거치합니다.","건강·안전"
"교내에서는 모두의 안전을 위해 자전거, 킥보드에서 내려서 끌고 통행합니다.","건강·안전"
"보호 장구, 잠금장치 없이 자전거, 킥보드로 등교하는 것을 금지합니다.","건강·안전"
"교내 건물 출입 시 반드시 학교의 허가를 받고 출입합니다.","건강·안전"
"다가오는 5월, 그동안 아이들이 수업 활동을 통해 일구어낸 성장의 모습들을 학부모님과 공유하는 공개수업을 실시하고자 합니다.","일정"
"교실 내 혼잡을 방지하기 위해 가급적 한 세대(가족)당 최대 1분씩만 입장(2명 이상의 경우 순환참관)을 부탁드립니다.","기타"
"공간 확보를 위해 교실 뒤편에 의자를 두지 못하므로 서서 참관하셔야 합니다.","기타"
"원활한 수업 활동 및 교사와 학생의 개인정보보호를 위하여 수업 중 사진 촬영, 수업 장면 녹화를 하지 말아주세요.","기타"
"학교 주차 공간이 없으므로 도보로 방문해주실 것을 부탁드립니다.","기타"
"2026학년도 학부모 공개수업 참관 신청서를 4월 24일(금)까지 담임선생님께 제출해 주세요.","제출"
"운영기간: 2026. 2. 1. ~11. 30.(10개월, 월별 신규 챌린지 운영)","일정"
"참가를 희망하시는 학부모님께서는 아래 URL 또는 QR코드로 접속하시어 5월 6일(수)까지 신청 하여 주시기 바랍니다.","제출"
"일시: 2026. 5. 27.(수), 10:40~11:30","일정"
"장소: 삼성초등학교 식생활교육관(급식실)","일정"
"온라인 신청 기간: 2026. 4. 30.(목) 09:00 ~ 2026. 5. 6.(수) 09:00","일정"
"한 가족당 초1,2반, 초3,4반, 초5,6반 중 하나만 선택하여 신청 가능","제출"
"초4 학생이 없는데 초3,4반 프로그램을 신청할 수는 없으며 만약 신청이 된다면 취소됨에 주의","제출"
"1가족당 4명이내로 신청가능하며 보호자 1명은 필수","제출"
"원활한 프로그램 운영을 위해 초등학생이 아닌 자녀는 동반 불가","제출"
"6. 신청 방법: 광주광역시교육청창의융합교육원 누리집 회원가입 후 개별 신청","제출"
"광주광역시교육청창의융합교육원 누리집 회원가입 후 수학교육 체험프로그램 개인신청수 학프로그램 메뉴에서 회원가입(일반인) 후 신청 가능합니다.","제출"
"보호자 계정으로 로그인하여 신청 가능하며, 학생성명(자녀) 칸에 신청자를 포함한 참여하는 가족의 이름(예: 홍일삼, 홍이삼, 홍삼삼)을 모두 기재해주시기 바랍니다.","제출"
"취소 사유 발생 시 운영 전날까지 누리집에서 직접 취소 또는 수학체험센터로 미리 연락해 주시기 바랍니다.","기타"
"5월 가족과 함께하는 수학 체험교실 참여 가족은 9월, 11월 가족과 함께 하는 수학 체험 교실 신청이 불가하며 신청할 경우 별도의 통보없이 취소됩니다.","제출"
"안내사항 - 등록은 확정 문자를 받은 가족이 프로그램 운영 당일 오전 9:20까지 수학체험센터 4층에서 등록합니다.","일정"
"일회용품을 제공하지 않으므로 개인 물 또는 물병(컵) 지참하여 주시기 바랍니다.","준비물"
"9월, 11월 프로그램은 별도의 가정통신문을 발송하지 않으므로 광주광역시교육청창의융합교육원 누리집에서 확인 후 신청해주시기 바랍니다.","제출"
"수학체험교실 신청기간: 2026. 4. 28.(화)19:00 ~4. 30.(목) 12:00","일정"
"9월 프로그램 신청기간: 2026. 9. 1.(화)19:00~ 9. 3.(목) 12:00","일정"
"11월 프로그램 신청기간: 2026. 11. 3.(화)19:00 ~11. 5.(목) 12:00","일정"
"안전사고 예방을 위해 체험관동 1, 2, 3층으로의 출입을 엄격히 금지하오니 학생들의 안전에 각별히 유의해 주시기 바랍니다.","건강·안전"
"현재 공사로 인하여 체험관 입구 이용은 불가하며 안내에 따라 체험관 입구에서 엘레베이터 방향으로 이동한 후, 엘레베이터 탑승하여 4층 체험센터로 이동가능합니다.","기타"
"신청 기간: 2026. 4. 28.(화) ~ 5. 8.(금) 선착순 마감","일정"
"검진방법: 학부모와 학생이 원하는 검진기관(치과)에 직접 방문하여 검진","기타"
"검진기간: '26.4.7~10.30. / 가급적 상반기 검진완료 권장","일정"
"검진기관: 건강보험공단 홈페이지 또는 모바일앱(건강보험 25시)에서 (원주시)학생검진기관 검색 참고","기타"
"검진기관 방문 시 반드시 주민등록번호, 주소 정보를 숙지하여 내원 필요","기타"
"검진기관 사정에 따라 예약이 조기에 마감될 수 있으니 방문코자 하는 검진기관에 사전 문의하여 반드시 예약 후 검진하시기 바랍니다.","기타"
"제주융합과학연구원에서는 도내 초 중학생을 대상으로 ""5월 수학 SW체험의 날""을 아래와 같이 운영하니, 관심 있는 학생은 신청 바랍니다.","제출"
"- 체험 신청 후 취소 및 사전 연락 없는 불참 시 추후 체험의 날 프로그램 신청 시 불이익이 있을 수 있음 - 신청기간 내에는 나의 예약 에서 수정(또는 취소) 가능.","기타"
"부득이한 사정으로 신청 기간 이후 취소하는 경우 5월 8일까지 반드시 연락 요망","기타"
"로그인, 접속 가능 여부 등 본인 사전 확인 필수","기타"
"일시: 2026.5.23.(토) 10:00~12:00","일정"
"모집기간: 2026.5.1.(금) 09:00 ~ 5.15.(금) 18:00","일정"
"신청방법: 제주국제교육정보원 홈페이지 신청&접수에서 교육/강좌 선택","제출"
"운영시간: 10:00~12:00 (2시간), 장소: 서부외국문화학습관","일정"
"1회차 운영일: 4.25.(토), 모집기간: 4.1.(수)~4.15.(수), 선발 발표일: 4.17.(금)","일정"
"2회차 운영일: 5.23.(토), 모집기간: 5.1.(수)~5.15.(금), 선발 발표일: 5.18.(월)","일정"
"3회차 운영일: 6.27.(토), 모집기간: 6.1.(월)~6.15.(월), 선발 발표일: 5.17.(수)","일정"
"4회차 운영일: 7.25.(토), 모집기간: 7.1.(수)~7.15.(금), 선발 발표일: 7.16.(목)","일정"
"5회차 운영일: 8.29.(토), 모집기간: 8.5.(수)~8.19.(수), 선발 발표일: 8.17.(목)","일정"
"7회차 운영일: 10.31.(토), 모집기간: 10.1.(목)~10.15.(목), 선발 발표일: 10.16.(금)","일정"
"8회차 운영일: 11.28.(토), 모집기간: 11.2.(월)~11.17.(화), 선발 발표일: 11.18.(수)","일정"
"또한 2명 이상 신청 시 자녀 1명 신청 후 재접속하여 다시 신청 - 보호자는 교실 입실이 불가하며 학생만 참여 가능 문의: 제주융합과학연구원 수학정보교육부 (064-766-3341, 3342, 3347) 2026년 4월 제주융합과학연구원장 이 가정통신문은 제주융합과학연구원에서 모든 초 중학교에 일괄 파급합니다.","기타"
"3월 늘봄학교 교육 활동을 다음과 같이 운영하오니 수강 신청을 희망할 경우 ""5월 늘봄학교 운영 시간표""를 참고하셔서 ""디비디비스쿨앱"" 또는 학교홈페이지 ""늘봄 수강신청"" 으로 신청하여 주시기 바랍니다.","제출"
"그리고 방과후교육 수강료, 재료비(교구비), 교재비는 스쿨뱅킹 통장에서 함께 인출되오니 인출일 이전까지 통장에 미리 입금해 주시면 감사하겠습니다.","비용"
"수강 신청하는 방법 수강신청 시작 전 충분한 시간을 두고 로그인하여, 초기 비밀번호를 반드시 본인만의 새 비밀번호로 변경하시기 바랍니다.","기타"
"온라인 신청이 어려운 경우 : 강사에게 전화로 신청할 수 있습니다.(선착순신청은 불가)","기타"
"늘봄학교 온라인 프로그램인 ""디비디비스쿨 앱""을 다운로드 받으신 후 아래 방법과 같이 늘봄학교 서비스 등록 후 이용하시기 바랍니다.","기타"
