"text","category"
"보호자 1인이 자녀의 2개 프로그램을 신청할 경우, 1개 신청 후 재접속하여 다시 신청","제출"
"2026년 5월 서부외국문화학습관 ""자녀를 위한"" 학부모 토요영어 독서교실 참가자 모집","일정"
"일시: 2026.5.23.(토) 10:00~12:00","일정"
"장소: 서부외국문화학습관 자기주도학습실 (한림리 1527-2)","일정"
"신청방법: 제주국제교육정보원 홈페이지 신청&접수에서 교육/강좌 선택","제출"
"운영시간: 10:00~12:00 (2시간), 장소: 서부외국문화학습관","일정"
"2026학년도 수학여행 체험 장소 희망 조사","일정"
"3월 늘봄학교 교육 활동을 다음과 같이 운영하오니 수강 신청을 희망할 경우 ""5월 늘봄학교 운영 시간표""를 참고하셔서 ""디비디비스쿨앱"" 또는 학교홈페이지 ""늘봄 수강신청"" 으로 신청하여 주시기 바랍니다.","일정"
"그리고 방과후교육 수강료, 재료비(교구비), 교재비는 스쿨뱅킹 통장에서 함께 인출되오니 인출일 이전까지 통장에 미리 입금해 주시면 감사하겠습니다.","제출"
"본교에서는 늘봄학교 수강신청의 효율성과 투명성을 높이기 위해 늘봄학교 신청을 풍영초등학교 홈페이지나 디비디비스쿨앱으로 온라인 신청받고자 합니다.","제출"
"아래 수강신청 방법을 숙지하시고 차질이 없도록 협조해주시기 바랍니다.","기타"
"수강 신청하는 방법 수강신청 시작 전 충분한 시간을 두고 로그인하여, 초기 비밀번호를 반드시 본인만의 새 비밀번호로 변경하시기 바랍니다.","일정"
"로그인에 문제가 있을 경우 사전에 학교로 문의해 주세요.","기타"
"온라인 신청이 어려운 경우 : 강사에게 전화로 신청할 수 있습니다.(선착순신청은 불가)","제출"
"늘봄학교 온라인 프로그램인 ""디비디비스쿨 앱""을 다운로드 받으신 후 아래 방법과 같이 늘봄학교 서비스 등록 후 이용하시기 바랍니다.","기타"
"특별한 사유 없이, 장기결석이 발생하지 않도록 늘봄학교에 성실한 참여바랍니다.","기타"
"수강신청 신청 기간 : 4월27일(월) 오전10:00 ~ 4월29일(수) 18:00 까지","제출"
"신청 방법 : ""디비디비스쿨 앱"" 또는 학교홈페이지 ""늘봄 수강신청"" (선착순 신청)","제출"
"수강신청은 서면 신청은 불가하오니 온라인 신청을 이용해 주시기 바라며, 한번 수강 신청한 과목은 ""자동 재수강""되므로 신청할 필요 없으며 매월 변동사항만 (수강 취소 또는 신규신청만) 합니다.","제출"
"신청후 취소는 신청 기간 내에 취소 처리 하시거나 늘봄선생님께 꼭 알려주시기 바랍니다.","일정"
"수강기간 수강 기간 : 5월6일(수)~5월29일(금)(재량휴업일인 5월4일(월)에는 늘봄학교프로그램은 운영되지 않습니다.)","일정"
"수강료인출 스쿨뱅킹 이체 예정일: 5월20일(수) ~ 27일(수)","비용"
"수강료 미납으로 인하여 여러 가지 불편사항이 발생되고 있으니 수강료가 인출 날짜에 이체될 수 있도록 통장 잔액을 확인하시고 신용카드 확인해 주시기 바랍니다.","비용"
"자유수강권 사용에 불이익이 없도록 제재와 관련 내용(6페이지)을 반드시 확인 바랍니다.","기타"
"이에 따라많은 학생에게 수강 기회를 주고자 특별한 사정을 제외하고 중복신청이 금지되니 이점 참고 바랍니다.","기타"
"육아기 근로 단축가정(육아휴직은 불가)에 대해 지원이 가능하니 홈페이지 가정통신문 1168번을 확인하시기 바랍니다.","기타"
"신청 정원이 마감된 경우 ""대기신청"" 버튼을 클릭해서 대기자로 접수할 수 있습니다.","제출"
"늘봄학교 신청 모바일 앱 다운로드 IOS 앱스토어에서 ""디비디비스쿨""로 앱 검색 후 설치바랍니다.","기타"
"Android 구글 플레이에서 ""디비디비스쿨""로 앱 검색 후 설치바랍니다.","기타"
"""학교명""을 입력 후 ""검색"" 버튼을 클릭하세요.","기타"
"2. 장소: 본교 교실, 강당 및 운동장 (학부모 학교내 입장 불가)","일정"
"주의사항: 인터넷 사이트는 반드시 익스플로러(Internet Explorer)에서 저희 병원 홈페이지로 들어가셔야 입력이 됩니다.","건강·안전"
"존경하는 학부모님께 봄의 따스한 햇살과 만개한 꽃들이 우리 아이들의 꿈과 희망을 더욱 빛나게 해주기를 바랍니다.","기타"
"꿈과 희망을 펼쳐 나가는 광천 학생들에게 많은 격려와 응원을 부탁드립니다.","기타"
"세부 일정 및 내용 - 일시: 2026년 5월 6일(수) ~ 5월 7일(목) 1~4교시","일정"
"5월 6일(수) 1~3학년: 폭소명랑운동회 - 지구공 단체 굴리기, 에어바운스 푸바오 옮기기 릴레이, 판 뒤집기, 50M 달리기, 에어바운스 정글 탐험 미션 릴레이, 인벽 에어바운스 통과, 단체 줄다리기, 볼풀공 서바이벌 게임, 훌라후프 대회, 청홍계주","일정"
"5월 7일(목) 4~6학년: 폭소명랑운동회 - 지구공 단체 굴리기, 주사위 파도천 타기, 에어바운스 푸바우 옮기기 릴레이, 판 뒤집기, 50M 달리기, 인벽 에어바운스 통과, 에어타이어 굴리기, 단체 줄다리기, 바람잡이 특공대, 에어바운스 신발 던지기, 청홍계주","일정"
"운영 장소: 본교 운동장(우천시 강당에서 운영)","일정"
"본교는 학교운영위원회 심의를 거쳐 아래 안내된 검진기관을 지정하였으니, 자녀의 건강을 위하여 건강검진을 받을 수 있도록 협조해 주시기 바랍니다.","건강·안전"
"3. 검진비용: 무료 (학교 예산에서 지출)","비용"
"4. 검진방법: 학생은 보호자와 함께 지정된 검진기관을 방문하여 검진 실시","제출"
"6. 건강검진 시 유의사항 가. 준비물: 없음(검진기관에 학교, 학반, 번호, 이름을 이야기하면 됩니다.)","준비물"
"나. 4학년 중 비만학생은 혈액검사가 있으므로 8시간 금식한 상태로 검진을 받아야 합니다.","건강·안전"
"다. 검진 결과 이상 소견이 있는 경우에는 빠른 시일 내에 전문의 상담 및 2차 검진(정밀검진)을 받고, 그 결과를 학교로 알려 주시기 바랍니다.","건강·안전"
"건강검진을 통해 질병을 조기에 발견 및 예방하여 건강한 성장을 이룰 수 있도록 아래의 검진기관 중 일반검진과 구강검진을 모두 받을 수 있도록 해 주시기 바랍니다.","건강·안전"
"검진 후에는 뒷장의 회신문을 작성하셔서 담임선생님께 제출하여 주시기 바랍니다.","제출"
"검진비용 : 무료 (학교 회계에서 지출)","비용"
"검진방법 : 보호자 동반 하에 개별 방문 검진 (학생 주민등록번호 알고 가기)","건강·안전"
"4학년 중 비만이 예상되는 학생은 혈액검사를 위해 8시간 이상 금식해야 합니다.","건강·안전"
"학부모님께서는 QR코드를 스캔하여 미리 일정을 확정하고 방문해 주시기 바랍니다.","제출"
"아래의 주의사항을 참고하시고, 자녀의 건강을 위하여 한 명도 빠짐없이 기간 내 검진을 받을 수 있도록 협조하여 주시기 바랍니다.","건강·안전"
"부득이한 사유(학생거부 등)로 검진을 받을 수 없을 경우, 담임교사에게 알려주시기 바랍니다.","기타"
"검진 후 확인서를 담임 선생님께 제출 해 주세요.","제출"
"4학년 중 경도비만 이상이 예상되는 학생은 혈액검사가 있어 검사 전 8시간 이상 금식이 필요합니다.","건강·안전"
"문진표 작성시간 및 병원 점심시간, 휴일, 휴게시간 등을 고려하여 방문하시기 바랍니다.","비용"
"송부된 결과지에 '정밀검사요함'의 판정을 받은 학생은 자녀의 건강관리를 위해 개인별로 해당항목에 대한 진료를 다시 받습니다.","건강·안전"
"검진비용 : 무료 (학교 예산에서 지출)","비용"
"검진방법 : 학생은 보호자와 함께 지정된 검진기관을 방문하여 검진 실시","제출"
"뒷장의 수학여행 일정 및 예상 경비 내역을 읽어보신 후 '수학여행 참가신청서 및 개인정보 수집 이용 제공에 따른 동의서'를 작성하여 4월 22일(수)까지 담임 선생님께 보내주시기 바랍니다.","제출"
"수학여행 참가 신청서","제출"
"일시: 5월 13일(수) ~ 5월 14일(목), 비숙박형 2일","일정"
"1인당 예상경비: 총 143,530원","비용"
"다자녀 가정 학생 1인당 예상 부담금액: 15,610원(다자녀 지원금 35,000원)","비용"
"스쿨뱅킹 이용을 하는 가정에서는 자동이체 예정으로 잔액을 확인 바랍니다.","비용"
"내실 있고 안전한 여행이 될 수 있도록 2026학년도 6학년 수학여행 체험 장소와 관련한 학생과 학부모님들의 의견을 듣고자 하오니, 하단의 '수학여행 체험장소(안) 희망조사'를 참고하시어 학부모님의 의견을 4월 30일(목)까지 담임선생님께 제출해 주시길 바랍니다.","제출"
"학년별 체험일이 상이하여 체험일에 따른 시정변동이 있으니 일정 참고 부탁드립니다.","기타"
"5월 1일(금): 법정 공휴일(노동절)","일정"
"5월 4일(월): 학교장 재량휴업일","일정"
"여름방학식 변경: 2026년 7월 27일(월) → 2026년 7월 28일(화)","일정"
"여름방학 변경: 2026년 7월 28일 ~ 8월 21일(18일) → 2025년 7월 29일 ~ 8월 21일(17일)","일정"
"2학기 개학식: 2026년 8월 24일(월)","일정"
"본 활동에 자녀를 참여시키고자 희망하는 학부모님께서는 아래 사항을 참고하시어 4월 27일(월)까지 6학년 8반 선생님께 참가신청서를 제출해주시기 바랍니다.","제출"
"2. 장소: 제주하이호텔(제주시 한림읍 일주서로 5125, 064-796-80)","일정"
"3. 참가비: 1인 115,0원(활동비85,0원 차량비30,0원) 입금계좌: 새마을금고, 9002-1792-7588-8, (사)한국청소년제주특별자치도연맹 직접 입금하셔야 합니다 입금자명은 '필히' 학생이름 뒤에 학년반을 적은 형태로 요청함.","비용"
"예시) 홍길동612 마감일을 지켜 제출한 학생만 신청 처리됩니다.","제출"
"(참가비는 참가신청서 제출과 함께 직접 입금)","제출"
"- 아람단 조끼 택배 배송에 시간이 걸리므로 시간적 여유를 두고 사전에 개별 구매하길 바랍니다.","일정"
"준비물: 아람단 조끼 착용","준비물"
"준비물: 여벌 옷, 속옷, 양말","준비물"
"준비물: 세면도구(칫솔, 치약, 수건 등)","준비물"
"준비물: 1박2일 취침에 필요한 기타 개인필요물품(화장지, 개인상 비약 등)","준비물"
"책이야기 선생님을 모집하오니 희망하시는 학부모님께서는 신청서를 작성하셔서 담임 선생님께 4월 30일(목)까지 제출해주시기 바랍니다.","제출"
"5월 1일(금) ~ 5월 5일(화) 연휴 안내: 법정공휴일(노동절, 어린이날) 및 재량휴업일","일정"
"학생들이 08:50까지 등교할 수 있도록 지도 부탁드립니다.","기타"
"바쁘시더라도 참석하셔서 자녀의 학교생활과 학습 참여 모습을 살펴보시고, 격려와 응원을 해 주시기 바랍니다.","기타"
"참가 희망서 제출: 2026년 4월 1일(수)까지 담임 선생님께 제출","제출"
"나. 지원 금액: 1인당 연간 72만원 범위 내 지원(1학년은 모두 무상지원대상자이므로 지원대상 아님/3학년은 50만원 소진 후 22만원 추가지원)","비용"
"다. 절차 : 확인서 제출(후관1층 늘봄지원실 제출)후 교육청에서 지원대상 여부 확인 후 지원","제출"
"(온라인 신청) ""12·29여객기참사 피해지원 포털"" 접속, 로그인 후 마이페이지에서 피해자 확인서 발급 신청서(가족관계 서류 포함)를 작성하여 관리자 승인 후 출력 가능","제출"
"함께 어울리며 꿈을 가꾸는 차 광천교육 2026학년 재량휴업일 5월 4일 돌봄교실 참여 수요 조사","일정"
"2026학년 학교 교육과정 운영 계획에 따라 5월 4일(월) 재량휴업일로 학생들이 등교하지 않습니다.","일정"
"아래 내용을 참고하시어 돌봄교실 참여 희망 여부를 4월 24일(금)까지 각 반 돌봄교실 선생님께 제출해 주시기 바랍니다.","제출"
"운영 시간: 오전 9시 ~ 오후 4시","일정"
"대상: 기존 돌봄교실 참여 학생 중 희망자","기타"
"준비물: 개인 도시락, 간식, 물 (학교급식 및 간식 제공하지 않음)","준비물"
"희망 여부 신청하지 않으셔도 희망 여부에 표기 바랍니다","기타"
"5월 4일(월) 학교장 재량휴업일 안내","일정"
"2026학년도 학교교육계획에 의거하여, 5월 4일(월)은 학교장 재량휴업일(개교기념일)로 운영됨을 알려드립니다.","일정"
"또한 자녀와 함께 소중한 시간을 보내며, 가족 간의 사랑을 더욱 돈독히 할 수 있는 기회가 되시길 바랍니다.","일정"
"5월 4일(월) 학교장 재량휴업일은 선택형 돌봄프로그램(돌봄교실)만 운영 예정이며 별도 안내하였습니다.","일정"
"5월 6일(수)부터 아침늘봄, 초등돌봄교실 및 방과후교육도 정상 운영합니다.","기타"
"4월 29일(수) 노동절 (공휴일)","일정"
"5월 4일(월) 학교장 재량휴업일 (개교기념일)","일정"
"5월 5일(화) 어린이날 (공휴일)","일정"
"관심 있는 학생들의 적극적인 신청과 참여 바랍니다.","기타"
"2. 운영 날짜: 2026. 5. 16.(토), 5월 30일(토)","일정"
"3. 운영 시간: 프로그램 당 40분 수업","일정"
"4. 운영 장소: 광주광역시교육청창의융합교육원 체험관 4층(광주수학체험센터)","일정"
"6. 신청 기간 - 2026. 5. 16.(토) 프로그램 : 5. 7.(목) 17:00 ~ 5. 13.(수) 12:00","제출"
"7. 신청 방법: 광주광역시교육청창의융합교육원 누리집(홈페이지)을 통한 개인 신청","제출"
